intensity	day_of_week	month	day	hour	minute
0.7418244406196214	4	03	30	18	00
0.7556100217864924	4	03	30	18	15
0.7619410956813674	4	03	30	18	30
0.7401032702237521	4	03	30	18	45
0.7781393667028256	4	03	30	19	00
0.7559656379255488	4	03	30	19	15
0.7007259429070466	4	03	30	20	15
0.7148780892353624	4	03	30	20	30
0.6866045650160701	4	03	30	20	45
0.7056432806982477	4	03	30	21	00
0.6895457250545527	4	03	30	21	15
0.6959156324651867	4	03	30	21	45
0.6880825958702065	4	03	30	22	00
0.6712978462225198	4	03	30	22	15
0.6868643766446199	5	03	31	11	16
0.743663318986131	5	03	31	11	31
0.76064169173275	5	03	31	11	46
0.6826498762243031	5	03	31	12	01
0.725750702095485	5	03	31	12	16
0.7440204617724319	5	03	31	12	31
0.6909930715935335	5	03	31	12	46
0.71210952564597	5	03	31	13	01
0.7162284093838618	5	03	31	13	16
0.739611360239163	5	03	31	13	31
0.7353919239904988	5	03	31	13	46
0.6863418907081733	5	03	31	14	31
0.7336499455822697	5	03	31	15	01
0.7080324657150854	5	03	31	17	45
0.6899648574775479	5	03	31	18	00
0.7300390843104411	5	03	10	11	30
0.7113786185153339	5	03	10	11	45
0.7306990399111323	5	03	10	12	00
0.7102815252879936	5	03	10	12	15
0.6831539865332579	5	03	10	12	30
0.6877907707783226	5	03	10	12	45
0.6979124305273147	5	03	10	13	00
0.6962701053799224	5	03	10	13	15
0.6909125259777064	5	03	10	13	30
0.7059965487489215	5	03	10	13	45
0.7252456538170824	5	03	31	18	30
0.7334086061974658	5	03	31	18	45
0.7301924438437278	5	03	31	19	15
0.763768115942029	5	03	31	19	30
0.7123492848049128	5	03	31	19	45
0.724559510967278	5	03	31	20	00
0.7033567525370804	5	03	31	20	45
0.7059914129586261	5	03	31	21	00
0.7196175200493522	5	03	31	21	45
0.6860970819304153	6	04	01	08	30
0.6820326887661142	6	04	01	08	45
0.7201041188179452	6	04	01	09	30
0.6934046345811051	6	04	01	09	45
0.7136290967226219	6	04	01	10	30
0.6791156462585034	6	04	01	10	45
0.6902534905788261	6	04	01	11	15
0.6690729229329591	6	04	01	11	45
0.6835947712418301	6	04	01	12	00
0.6847149017728797	6	04	01	12	15
0.6720123795456144	6	04	01	12	45
0.6750645994832042	6	04	01	13	00
0.715896506594181	6	04	01	13	15
0.6734270295914132	6	04	01	13	30
0.6773283160865475	5	03	10	14	45
0.672854323358404	5	03	10	15	30
0.7314285714285714	5	03	10	15	45
0.6840396168209125	5	03	10	16	00
0.6950437642861125	5	03	10	16	30
0.6816039446015517	5	03	10	17	00
0.6840668165756505	5	03	10	17	15
0.6852600377256804	5	03	10	17	30
0.6949948146935211	5	03	10	17	45
0.6749574105621806	5	03	10	18	00
0.7122696524376021	5	03	10	18	15
0.6790788570221307	5	03	10	19	30
0.708173157278957	5	03	10	20	00
0.6709747831581366	5	03	10	20	45
0.6763047469184369	6	04	01	14	00
0.7482502187226596	0	04	02	08	15
0.7015726889144611	0	04	02	08	30
0.7234884965222044	0	04	02	08	45
0.7701552328492739	0	04	02	09	00
0.7844211924929414	0	04	02	09	15
0.7807875595685979	0	04	02	09	30
0.7244836423940901	0	04	02	09	45
0.777840873241214	0	04	02	10	00
0.7732187052233945	0	04	02	10	15
0.7181843040743779	0	04	02	11	46
0.730943092451545	0	04	02	12	01
0.72534958766583	2	04	04	08	15
0.7245783527100049	2	04	04	08	30
0.724709784411277	2	04	04	08	45
0.7836352657004831	2	04	04	09	00
0.8000839630562553	2	04	04	09	15
0.7738381731643403	2	04	04	09	30
0.7353005108140419	2	04	04	10	00
0.7337550765385817	2	04	04	10	15
0.7285108283098906	2	04	04	10	30
0.7561601000625391	2	04	04	10	45
0.7375201288244766	2	04	04	11	00
0.7388373121131742	2	04	04	11	15
0.6999773781246466	2	04	04	11	30
0.7034260127043632	2	04	04	11	45
0.7105573501512588	2	04	04	12	00
0.7159490928784187	2	04	04	12	15
0.7522073156748079	2	04	04	12	30
0.7348275675383033	2	04	04	12	45
0.7495559502664298	2	04	04	13	00
0.6929007554589672	2	04	04	13	15
0.6769312804105846	2	04	04	13	30
0.6940394391374783	2	04	04	13	45
0.6847157555900443	2	04	04	14	00
0.6726742490522019	2	04	04	14	15
0.6617574864997545	2	04	04	14	30
0.6914572174151902	2	04	04	15	00
0.6729747094211787	2	04	04	15	15
0.6782459526107001	2	04	04	15	30
0.687078390323331	2	04	04	15	45
0.7192007090484248	2	04	04	16	00
0.6877450144878132	2	04	04	16	30
0.7304366623432771	2	04	04	17	45
0.7384370015948963	2	04	04	18	45
0.8112502173535038	2	04	04	19	00
0.7833565783356579	2	04	04	19	15
0.7662577299022542	2	04	04	20	00
0.7960999621355547	2	04	04	20	15
0.6685386884501928	6	03	11	08	15
0.6606143433554601	6	03	11	08	30
0.6862818590704648	6	03	11	08	45
0.6729897776372642	6	03	11	09	00
0.6676550145651269	6	03	11	09	30
0.6744238336143901	6	03	11	09	45
0.6739427012278308	6	03	11	10	00
0.6729619137551149	6	03	11	10	15
0.6642499568444674	6	03	11	10	45
0.6654204594711747	6	03	11	11	15
0.7238336253325547	6	03	11	11	30
0.6776998961578401	6	03	11	11	45
0.6940278873980531	6	03	11	12	15
0.6638741665241922	6	03	11	12	30
0.6977893235533822	6	03	11	12	45
0.6638377368561516	6	03	11	13	00
0.6771608471665712	6	03	11	13	15
0.6889894988366975	6	03	11	13	30
0.6602069399188246	6	03	11	14	00
0.6624688442870261	6	03	11	14	30
0.6500702670146556	6	03	11	15	15
0.6730511547253094	6	03	11	15	45
0.7038766585130828	6	03	11	16	45
0.6589061345158906	6	03	11	17	15
0.7140140711161818	3	04	05	11	30
0.7108706852138074	3	04	05	11	45
0.6802230239422762	3	04	05	12	00
0.7918346774193549	3	04	05	12	15
0.6985408926936951	3	04	05	12	30
0.7726062609014964	3	04	05	12	45
0.7004688313943392	3	04	05	13	00
0.7050813331213903	3	04	05	13	15
0.6937836980653346	3	04	05	13	30
0.685338500381657	3	04	05	13	45
0.663063653237253	3	04	05	14	00
0.6804178236149676	3	04	05	14	15
0.6941497071954543	3	04	05	14	30
0.6751465482897957	3	04	05	14	45
0.6614853195164075	3	04	05	15	00
0.701996171725458	3	04	05	15	15
0.7538444877626164	3	04	05	15	30
0.6776116168183789	3	04	05	15	45
0.7215245648821327	3	04	05	16	15
0.6787829394186362	3	04	05	16	45
0.73716425433859	3	04	05	17	00
0.7125995211847893	3	04	05	17	15
0.7057728119180633	3	04	05	17	30
0.7164710067591604	3	04	05	17	45
0.7321517309922146	3	04	05	18	15
0.7229469969118296	3	04	05	18	30
0.6851822036172383	3	04	05	18	45
0.7477967467391852	3	04	05	19	00
0.7247891156462585	3	04	05	19	30
0.7473561203622553	3	04	05	19	45
0.7195429339606789	3	04	05	20	00
0.7345781009032827	3	04	05	20	15
0.6934913703472655	0	04	09	11	58
